"","dsample","diff_CV_AOI_RMSE_rand","diff_CV_AOI_MAE_rand","diff_CV_AOI_R2_rand","diff_CV_AOA_RMSE_rand","diff_CV_AOA_MAE_rand","diff_CV_AOA_R2_rand","diff_calAOA_RMSE_rand","RMSE_caoa_rand","n_predictors_rand","xy_as_predictor_rand","improvement_rmse_rand","improvement_aoa_rand","in_AOA_rand","in_AOA_wo_rand","diff_CV_AOI_RMSE_spat","diff_CV_AOI_MAE_spat","diff_CV_AOI_R2_spat","diff_CV_AOA_RMSE_spat","diff_CV_AOA_MAE_spat","diff_CV_AOA_R2_spat","diff_calAOA_RMSE_spat","RMSE_caoa_spat","n_predictors_spat","xy_as_predictor_spat","improvement_rmse_spat","improvement_aoa_spat","in_AOA_spat","in_AOA_wo_spat","diff_CV_AOI_RMSE_kndm","diff_CV_AOI_MAE_kndm","diff_CV_AOI_R2_kndm","diff_CV_AOA_RMSE_kndm","diff_CV_AOA_MAE_kndm","diff_CV_AOA_R2_kndm","diff_calAOA_RMSE_kndm","RMSE_caoa_kndm","n_predictors_kndm","xy_as_predictor_kndm","improvement_rmse_kndm","improvement_aoa_kndm","in_AOA_kndm","in_AOA_wo_kndm","diff_CV_AOI_RMSE_nndm","diff_CV_AOI_MAE_nndm","diff_CV_AOI_R2_nndm","diff_CV_AOA_RMSE_nndm","diff_CV_AOA_MAE_nndm","diff_CV_AOA_R2_nndm","diff_calAOA_RMSE_nndm","RMSE_caoa_nndm","n_predictors_nndm","xy_as_predictor_nndm","improvement_rmse_nndm","improvement_aoa_nndm","in_AOA_nndm","in_AOA_wo_nndm"
"21","sregular",0.0113576872245645,0.00644143330400919,-0.0369293948523893,0.0122863591496582,0.00724770310074442,-0.0343107057929123,-0.00815439731665614,0.0680145843777965,9,"yes",4.10594577111287,0.80833483024968,97.8979502834714,97.1129524640209,0.0260539270533234,0.02555396385842,-0.0833321482580991,0.0270244338390853,0.0263482640736796,-0.0823902356217541,-0.0128352800689375,0.0738792264613767,8,"yes",-7.05969022550574,0.12408047505096,98.5346707370257,98.4125599651112,0.015261059663308,0.0103562445313644,-0.0457241325203249,0.0157904452893874,0.0108028693834916,-0.043986782790425,-0.00352139616689288,0.0772515719528949,8,"yes",0.6769997269622,-0.325517969471695,98.8181421718273,99.1408634976014,0.00885241096577569,0.00511447573342655,-0.032240507274418,0.0116418607597266,0.00740133472225799,-0.0290896376596296,-0.011194808985089,0.0688430768412237,7,"yes",-1.91004751346043,-1.12298984817178,95.9965111208024,97.0867858700393
"22","wregular",0.000675250213573592,-3.59691712203403e-05,-0.0389416288510749,0.00531195864344991,0.002674314611637,-0.041381120986687,-0.0059392760596003,0.0801666536767592,9,"yes",1.61288691549719,-0.119622524478306,98.3166157871784,98.4343654600959,0.0155103949175328,0.0177041995020001,-0.146758630048876,0.0213921217389621,0.0205669738695928,-0.159220656035364,0.00527816192296986,0.106706530260091,4,"yes",-19.7928758811946,1.08666607286007,98.9882250327082,97.9241168774531,-0.000209211948070942,0.00149793153565793,-0.0432375290414433,0.00561978164474772,0.00561661673187444,-0.040975337000803,-0.00975115995425899,0.083469235381426,6,"yes",-0.910102579379865,-1.80637124043423,96.2494548626254,98.020061055386,0.00196958231579508,-0.00113197257423645,-0.0534398337850682,0.006735469249857,0.00169497032991686,-0.0559789455591746,-0.0113426316416046,0.0798845085899534,6,"no",-4.63583999702163,-0.10204987132841,98.1901439162669,98.2904491931967
"23","random",0.00350662204962746,0.00166665185292796,-0.00526198619605756,0.00434226814300126,0.00244568494264669,-0.00164458508460885,-0.00503401109377113,0.0771647043017179,10,"yes",5.88335156369461,2.32378353797181,98.1290885303096,95.9005669428696,0.0301575052249009,0.0264505653282363,-0.0585298523938264,0.0303867062460975,0.0267486277094229,-0.0554395355637047,-0.00677973664797681,0.0961292876948609,5,"no",-9.74460628825006,-0.703210307927479,99.1452245965984,99.8473615351068,-0.00693703015493533,-0.00376822296431739,0.0383475195665433,-0.00594108644451663,-0.00273856550998655,0.0424538265923786,-0.0145893547567159,0.0767798482901453,6,"yes",-1.37592294459972,-0.0622692701152119,97.9895333624073,98.0505887483646,0.00149252201349694,-0.00133434194387164,-2.74587968699391e-05,0.00189476347460556,-0.000822545735874758,0.00559797059543921,-0.00826842052164557,0.0765638469239629,7,"yes",5.77847650506639,-0.644931726193127,97.4182293938072,98.0505887483646
"24","wclust",-0.042494925804139,-0.026178146986046,0.143565788260573,-0.0328502876618977,-0.019130074047746,0.129241360501075,-0.0379602646615293,0.0783166342733807,4,"no",-4.39264326343301,17.4863691999555,92.0933275185347,78.3863933711295,0.000664840041670459,0.0101811458189807,-0.0224480994876698,0.00255664634460684,0.0115952765935366,-0.0225752478676597,-0.0125337425963693,0.1044555768413,2,"no",6.04649371854585,-0.837367525840636,99.1583078935892,99.995638901003,-0.0195395865370425,-0.00904418030040528,0.0451886391635665,-0.0138277282323265,-0.00547728315005386,0.0405565759664273,-0.0281789722339519,0.0733722706730285,9,"no",7.99172103114405,1.02867546654529,96.7989533362407,95.8133449629307,-0.0274355711752371,-0.0152770397025822,0.0831203753443706,-0.0246604038244761,-0.0130312681687829,0.0926511348669975,-0.0329338810496759,0.0856555884235849,9,"yes",-3.66663697621769,3.65819341525185,96.3890100305277,92.9873528129089
"25","sclust",-0.0854463033051001,-0.0643234408948749,0.236839487850168,-0.0700896837466114,-0.054998483668273,0.22264715426596,-0.0606614247143761,0.0670767106215688,8,"yes",-2.97336925395288,32.8408800204656,90.5843872655909,68.1901439162669,-0.0463480992271386,-0.0253683943685859,0.165547794334259,-0.0407618307237434,-0.0211986207853939,0.175162663235256,-0.0603645073546832,0.0907021790289073,3,"no",-10.77223542771,2.69070735090153,96.8687309201919,94.3305713039686,-0.0641672022581992,-0.0408889663149321,0.25961000848613,-0.0548040108546541,-0.0340227790040184,0.259636916986768,-0.0772696340659546,0.0679320702888012,4,"no",-12.3233320354266,1.77869402627289,92.5817706061928,90.9638028783253,-0.0471263256893929,-0.0408010313585878,0.106011196958387,-0.0449929472631431,-0.0388263302748327,0.11815028645461,-0.0602348620852682,0.0772401772223289,5,"no",-0.546993970235588,4.85116279069768,98.3122546881814,93.7636284343655
"26","sregular",-0.008055776509893,-0.0075311996420048,-0.0334622788535067,-0.00432879266784048,-0.00391241511823048,-0.0152622983326399,-0.0228474392427495,0.0841277810158391,4,"no",-13.4628636580935,-0.750587809730521,95.7261229829917,96.450065416485,-0.000262578730583149,-0.000834768123905719,-0.0615016906204255,0.00402580673061993,0.00280867524187305,-0.0474118001628294,-0.0260875027941496,0.0823510880142682,4,"no",-13.7168751769747,-3.2469244288225,96.035761011775,99.258613170519,-0.0112853529686066,-0.00902282749738414,-0.00485492557969336,-0.00763119604717208,-0.00615215891536768,0.000130152046659227,-0.0312887786977963,0.0717380856097752,9,"no",-8.27116284685837,1.89307544932031,97.4138682948103,95.6040122110772,0.00274358620880953,-0.00610197721361563,-0.0864747504231183,0.00681693206186805,-0.00279732626976839,-0.0779229608806669,-0.0251110688572391,0.0713278522386215,6,"yes",1.35878700474773,0.783313598688416,96.5111208024422,95.7610117749673
"27","wregular",-0.00416759149138912,-0.000662260673913867,0.0270880334887733,-0.00128072138187472,0.00154050177610654,0.0274152321808921,-0.00852315801732785,0.0761734898258798,9,"yes",-2.54790480271315,0.644928516664419,97.3222852158744,96.6986480593109,0.0173387487304701,0.0157543870170389,-0.0314040318714582,0.0187211387630865,0.0165867719080643,-0.0325743775946257,-0.0206855604026654,0.0874212698629253,5,"yes",-33.0412254531262,-0.183743109633386,99.502834714348,99.6860008722198,-0.00881403602820238,-0.00232049916829623,0.0392902525592065,-0.00551250696331219,0.000145316030608439,0.0392208309056206,-0.0113257285047325,0.0760243144052577,6,"yes",-11.4575863328258,-0.237455197132627,97.108591365024,97.3397296118622,-0.00194004315715329,-0.000428842403353891,0.0227934346335185,0.000524313694415163,0.00130330738732194,0.0227872439234813,0.000583681139759928,0.0861546609561847,6,"yes",-8.09482873464212,1.43670371374357,97.9153946794592,96.52856519843
"28","random",0.00254099209851713,0.000592884747499176,0.00319632900576461,0.0069684001635295,0.00387592979168458,-0.00371875998803861,-0.0208396421130258,0.0738813564941792,4,"yes",-0.280890255546026,-1.60581322328878,95.6650675970345,97.2263410379416,0.00371761719394703,0.00566792593927502,0.00174181533109974,0.00391195513440337,0.00587693297176521,0.00493123614333946,-0.0344249586008169,0.095625971624709,2,"no",-35.1316036276359,-0.715969614948062,99.1801133885739,99.8953336240733,0.00635691552675376,0.00405119438533325,0.00527853064359862,0.0105745383164492,0.00756138297387937,0.00124063142992115,-0.0130003122151758,0.0829643855802262,4,"yes",-8.15987221702165,-0.917640613586545,94.6489315307458,95.5255124291321,0.00239360898637056,0.00196791501004547,0.0136737490088537,0.0037139226569131,0.00298319734645269,0.01393819943083,-0.0123094690585671,0.0766581646041943,8,"no",8.67969406044504,-0.485265572613374,98.3776711731356,98.8573920627998
"29","wclust",-0.0143591967638935,-0.00964071450425242,0.0654336579374043,-0.0064408191606523,-0.00477467485446787,0.0459587838225942,-0.00557819295086848,0.0837308953946367,4,"yes",-0.730438296809227,2.64426661364879,90.0610553859573,87.7409507195813,0.0216029811777772,0.0260458082037482,-0.0546263130477441,0.023348905228654,0.0276002010291517,-0.0553348385736517,0.0125448478363108,0.130318662810464,2,"no",-27.0487950428776,-0.32212514341189,98.512865242041,98.8312254688181,0.00858783627924349,0.0032609246437242,-0.00811323249644658,0.0116212873657426,0.00523905876495225,-0.011681492459677,0.00133009693816008,0.0980438694618164,4,"yes",-2.1587357486454,4.19483924382503,98.7919755778456,94.8146532926297,0.021306909220858,0.0107345742806759,-0.0493318229169755,0.0246217036154644,0.0130165086255789,-0.0485086203566091,0.0120630673275139,0.094452249144883,6,"yes",13.0644111938572,0.678194475634394,97.7583951155691,97.0998691670301
"30","sclust",-0.066111597290901,-0.0491213028115065,0.208503737194147,-0.0540577397023106,-0.0387332233436024,0.202224019330981,-0.0484188892500182,0.0629602668557959,6,"yes",2.06147795850472,14.0139894465579,81.0379415612734,71.077191452246,-0.0354293167505271,-0.0272737141986969,0.114893502344222,-0.035414581783957,-0.0268185381841127,0.13093884640278,-0.0625497987180766,0.096770173977801,3,"no",-19.5853878055623,6.26342674368644,97.0737025730484,91.3519406890536,-0.0244023285221938,-0.0157695659406997,0.0259054610695711,-0.0193968849007018,-0.0110543919113845,0.0532160345640258,-0.0379805769492263,0.0850270560543515,4,"no",1.60930034076097,5.7777777777778,91.3388573920628,86.3497601395552,-0.0378104445452578,-0.0362221139890167,0.117289798872365,-0.0342341163587592,-0.0334174766202461,0.128887517972323,-0.0634118893176316,0.0724032916573119,4,"no",-5.29392983914479,12.353339938468,93.964238988225,83.632795464457
"31","sregular",-0.00470091341253245,-0.00205753603814499,0.0405430019240751,0.000838995161096312,0.00178319407625656,0.0279999589355698,-0.0107589815762063,0.0695404133779472,6,"yes",7.29509471043692,-2.38786998365716,93.7723506323594,96.0662887047536,0.00801187481152459,0.00822566059511173,0.00553554110925736,0.00970820056619964,0.00910740926609575,0.00172141999881537,-0.0163621593834884,0.0989963424055738,3,"no",-34.3282047192551,-0.886275886275877,98.5172263410379,99.3981683384213,-0.00581079588261972,-0.00552230868759206,0.0414694573910833,-0.00333145453063206,-0.00339671250152028,0.0393588295461426,-0.0158255683399343,0.0665254405298284,7,"no",-1.59994714203811,-1.84416989809722,94.9367640645443,96.7204535542957,-0.00846844874465018,-0.00893240608405486,0.0587863966462998,-0.00454596365025639,-0.00587358774447866,0.0584519796738013,-0.0315969308885707,0.0723506561103549,4,"no",-25.4041862340759,-4.56981920595983,91.6179677278674,96.0052333187963
"32","wregular",0.00172540500404524,0.00173907746307048,0.0307193687653654,0.00272098755889863,0.00239403210245503,0.0299036493574617,-0.0122362930247444,0.0697249408681106,7,"yes",-1.65591548900318,0.353107344632772,99.1539467945922,98.8050588748365,0.0188925492043835,0.0148610671294811,-0.0327563497326332,0.0191462660053874,0.0152605485325141,-0.0266458669025235,-0.00528278169391745,0.0938505214831566,4,"no",-24.3159223423766,-0.946123521681987,98.6218927169647,99.5638901003053,0.00686352940870552,0.00833558922214199,0.0209113222651459,0.00709421112102417,0.00856212855459962,0.0236952124616888,-0.00767399425831612,0.0744212516796196,6,"yes",6.17923684207006,1.90132912818204,98.6349760139555,96.7945922372438,-0.0033995498050762,-0.00361258507534405,0.0420163632531289,-0.000579079189905657,-0.0016343019177872,0.040124109507391,-0.0143211308504043,0.0750745024516658,6,"yes",-8.47548599960663,-2.98546779646133,96.367204535543,99.3327518534671
"33","random",-0.0148614501966876,-0.0133882501314824,0.0442645437867454,-0.00551892078620161,-0.00778004907698594,0.0270890677774206,-0.0209384993720854,0.0674462022305544,9,"no",-1.68138849059826,1.30021437226209,94.7972088966419,93.5804622764937,0.00462706176843504,0.00971984133270679,-0.0305452971581741,0.00927359321130564,0.0125290077431892,-0.038161514316669,-0.00418649694394196,0.109257820177112,2,"no",-22.4442039653374,-0.894982805749062,98.0331443523768,98.9184474487571,-0.00760314851986675,-0.00645444444424001,0.0142269488156188,-0.000472135066201099,-0.00165036280546639,0.00670020259817139,-0.0127621508954236,0.074969821600267,6,"no",3.67811656668119,-0.854859691507155,93.0658525948539,93.8682948102922,-0.0156227885263748,-0.0139325187899881,0.0550515333138916,-0.0135197964220641,-0.0123084907774317,0.0572469131454543,-0.0326555613219476,0.0721118061893384,6,"no",-13.2870985584572,1.98749943792437,98.9140863497601,96.9864805931095
"34","wclust",-0.0312185846606734,-0.0232507566979333,0.0916774694842637,-0.0193436957342841,-0.0154966321593067,0.0710300218708886,-0.022234027251039,0.0825773586131376,4,"yes",-6.02414537337163,1.39842983316977,90.1221107719145,88.8791975577846,-0.0065981778159396,0.00297008207661005,-0.0130011326549622,-0.0076140335767497,0.00246922265109135,0.00832074993139065,-0.0137284337053247,0.119976654116249,2,"no",-12.3941382160309,-2.08900201878347,97.2961186218927,99.3720017444396,-0.00789081311176604,-0.000271274463957472,-0.00927046449005697,-0.00919788077097755,-0.000706497913836562,0.0181523765186055,-0.0221886077321698,0.103573824469889,3,"no",-8.38451654320591,-0.24407882842161,96.2494548626254,96.4849542084605,-0.00724158003899827,-0.00960771890305603,-0.00655271560443593,-0.00587043322202097,-0.00806489006911144,0.00529693237361761,-0.0260558808666316,0.0857347930926471,6,"no",-3.49094011571828,-2.24901043540843,94.7754034016572,96.9559529001308
"35","sclust",-0.0684889078660025,-0.0500528992074455,0.267612887816343,-0.0198156928191885,-0.0182000675529022,0.0745282715471198,-0.0187733618869792,0.0723274303743207,6,"yes",-25.2313414110462,-20.2876219825372,60.9158307893589,76.4195377235063,-0.042670927210269,-0.0309889829274666,0.173364200595125,-0.0236100692411423,-0.0184277337372712,0.10187987514574,-0.0142105832455134,0.105019274882892,4,"no",-14.0354741080845,-7.46776504297995,90.1351940689054,97.4095071958133,-0.0303408522083843,-0.0244453032279048,0.105147551493908,-0.0151473231969745,-0.0133626467938457,0.0606754339754195,-0.0142698952000582,0.0957755423407984,5,"no",-9.66354713496838,-6.22545519457336,91.6397732228522,97.7235063235935,-0.0335883241212106,-0.0276583680606426,0.115012959377328,-0.0209904331457136,-0.0204528280325422,0.0770552917004347,-0.019951697112549,0.0897873887685326,6,"no",0.262325391717688,6.28909633336541,96.3323157435674,90.6323593545574
"36","sregular",-0.000987394822543272,-0.000509822467265816,0.0012134854379664,0.000598758965998827,0.000546495284493007,0.00115019396693505,-0.0125697168985845,0.0744576600724726,6,"yes",0.444961877465226,0.145265660078351,99.2150021805495,99.0710859136502,0.0212832989625153,0.0185494291969834,-0.0686702165916885,0.0220440638619578,0.019093620842901,-0.0678323075442863,-0.000291182607620011,0.0878947322523573,6,"yes",-3.97797683937556,0.0438096907035912,99.590056694287,99.5464457043175,0.00332323398758468,0.00357310290259562,-0.0111769189962236,0.00463725346271959,0.00447414230397764,-0.0106613534207169,-0.0110408753437424,0.0755408521119017,6,"yes",-8.23677768733297,0.551827653187359,99.3327518534671,98.7876144788487,-0.000600997722853075,-0.00184077941504845,0.00447384414200769,0.000722586705664857,-0.00082965182105528,0.00645750644342491,-0.0193806633159945,0.0739771318625748,4,"yes",-15.2683535862372,-0.312280084447573,98.844308765809,99.1539467945922
"37","wregular",0.00298481476860987,0.00118581705188751,0.0114698203043861,0.00572996152933296,0.00313743367414134,0.012606422057969,-0.0084951146687659,0.0744984416521258,6,"yes",-1.83907882643612,1.04625056129322,98.1378107283035,97.1216746620148,0.0279871396111306,0.023315516630761,-0.0648969516183008,0.0295673119397036,0.0244961202686675,-0.0637042834189936,-0.000138162729191843,0.0899225588028785,5,"no",-7.3408361911307,-0.473123932185586,99.0798081116441,99.5508068033144,0.00781453313468775,0.00169093028999637,-0.0134980609161043,0.0099271484017432,0.00341277207717983,-0.00917629582550461,-0.00778779543736509,0.0752937236028504,6,"no",3.68144778298813,1.50594212101969,97.5926733536851,96.1447884866986,0.00481601684260377,0.00117695873069409,-0.00235204783924103,0.00822759379189197,0.00357455241854211,-0.00242773806084617,-0.0054870239787647,0.0743608600427203,11,"yes",-1.0103250989392,-0.766130817944291,97.7235063235935,98.4779764500654
"38","random",-0.00950514334677827,-0.00644818407654581,0.0302613919411738,-0.0064320000795869,-0.00375617572726177,0.0305371748299079,-0.020052539154905,0.066883503564343,10,"yes",2.38609985797164,2.64105081101294,95.7610117749673,93.2969908416921,-0.00650382895259939,-0.00224244161037296,0.0523359893190457,-0.00626355883031153,-0.0019190334094011,0.0566257009964445,-0.0248055662679246,0.0886886972698413,4,"no",-17.9798159116378,-0.175461683554856,99.2455298735281,99.419973833406,-0.011881732677569,-0.00832329011573001,0.0552666541919355,-0.011300961052501,-0.00761287915548171,0.0567784343179866,-0.0258875612399314,0.0702718617255298,6,"yes",0.633596893659104,2.6375522062829,98.6000872219799,96.0662887047536,-0.0109379446059008,-0.00818612272789511,0.0515455070564654,-0.00927060350902888,-0.00651707333385354,0.0519626684041872,-0.0234777996693787,0.0750822396508889,4,"yes",-8.64636060787064,1.99338600036743,96.8425643262102,94.9498473615351
"39","wclust",-0.0537907659379178,-0.036576660321921,0.187108285309908,-0.0501495626142204,-0.0340560004689586,0.190474872528191,-0.0620312495749041,0.0681977105428574,4,"no",-5.74815959524487,4.11256456050585,94.0645442651548,90.3488879197558,-0.0343752149820864,-0.0240473368689325,0.122179438164817,-0.0347488771480525,-0.0243907963741496,0.12953279494121,-0.0537048956915344,0.095886504909285,2,"no",-22.4702386007165,-0.471471602566903,99.4286960313999,99.8996947230702,-0.0462949781980778,-0.0266986605836403,0.17902020452801,-0.0380735741699978,-0.0223193297959978,0.153092810436832,-0.0535081219052302,0.0966798955395719,3,"no",-28.7358639153535,-5.40635115038054,94.3131269079808,99.7034452682076,-0.0414163032288456,-0.0303043125301379,0.153435844620583,-0.032078106461662,-0.0250068126114701,0.111875165798248,-0.0508162340983228,0.0869502366663084,6,"no",-14.9503098979671,-0.731415399618782,97.6624509376363,98.3820322721326
"40","sclust",-0.0773320945717701,-0.0570975397951207,0.291241697070472,-0.0632726872953798,-0.0427584669658401,0.234820865448705,-0.0625591718462374,0.0630418665684145,2,"yes",-17.5968262560438,-3.38725985844288,66.6724814653293,69.010030527693,-0.0473168355712005,-0.031662179189542,0.201533091052218,-0.0446017227909137,-0.0300960689909228,0.194645857591935,-0.0725722721183314,0.0694617411471237,2,"yes",-17.9094430957181,0.741787354291775,99.502834714348,98.7701700828609,-0.0532577504169926,-0.0390970378286946,0.186819409536274,-0.0485520416033585,-0.0352648091805051,0.195545040140499,-0.051792847639591,0.0660871707644314,6,"yes",-1.88032063534804,3.10753517055309,93.3318796336677,90.5189707806367,-0.0582133652131857,-0.0385373457364966,0.206960545828231,-0.0579912563617895,-0.0372086951605927,0.227436489120879,-0.0695259003929713,0.0670073158595881,2,"no",-14.8823688915113,-2.07119446467589,93.8203227213258,95.8046227649368
"41","sregular",-0.0149826935790675,-0.00983804271998875,0.000138995187805024,-0.00990410029679309,-0.00523364804376995,0.00719680224341845,-0.0306315117731803,0.0646392471643652,7,"no",1.71905631926132,0.976042590949421,94.295682511993,93.3842128216311,0.000978816403904487,0.00306895138863116,-0.0502893253012329,0.00152632830126564,0.00355509837552739,-0.0489983996765067,-0.0179697311569313,0.0822055304875969,6,"yes",0.69220152468399,0.52854122621565,99.5377235063236,99.0143916266899,-0.00701550631498198,-0.00614546268233446,-0.0331809826438254,-0.00375584102707124,-0.0028318564569168,-0.022338383503078,-0.0239528635652927,0.0695081301400414,7,"yes",4.6752309213161,-1.09259765091506,94.7492368076755,95.7959005669429,-0.00780371211463821,-0.00702210939363693,-0.0184552306974898,-0.00237111465099425,-0.00233434771867096,-0.011275060275311,-0.0159462830785145,0.0724570337671762,10,"yes",4.48897789627487,-0.594132937244712,93.3972961186219,93.9555167902311
"42","wregular",-0.0214093476488774,-0.0120915051779128,0.0138343347462777,-0.00983626849892201,-0.0039803342576606,-0.00448616979395822,-0.0178911641733012,0.0771418868296865,6,"yes",-5.58623844929547,-6.39498432601882,91.155691234191,97.3833406018317,0.0070948922826946,0.00995947202563836,-0.165334270923637,0.00942303893357904,0.0117125894725401,-0.161117178911148,-0.00269126001421421,0.102183632434574,3,"yes",-5.99222137715483,1.23075546007877,98.6436982119494,97.4443959877889,-0.0081085586157793,-0.00571228709433913,-0.0387189426165927,-0.00544517600047086,-0.00362839634079638,-0.0363965545711077,-0.0184589544462261,0.0760295361663016,7,"yes",3.42165008458703,-0.567703020357479,97.77147841256,98.3296990841692,-0.0246890805968699,-0.0140089663673319,0.040572599765006,-0.0219335787287021,-0.0116718704970114,0.045972390181393,-0.0413351774817783,0.0820870611471348,2,"yes",-24.4776357731718,1.63461971450444,98.430004361099,96.8469254252071
"43","random",-0.00523745937965441,-0.00482785218278513,0.0441872494848622,-0.0031716782348896,-0.0028507129372872,0.0498557873411077,-0.00922045579287054,0.0709665865386366,9,"yes",2.9189999772411,-1.53569015987389,95.3510684692543,96.8382032272133,0.0327717684286641,0.0282702115073791,-0.0803868240569028,0.0332149852380489,0.0287350263725728,-0.0781602466921664,0.00450304946147286,0.0989766908273357,5,"no",-17.0768842332306,-0.355029585798811,99.1452245965984,99.4984736153511,0.00257811225129384,0.00116720389446934,0.0205081027129834,0.00378244787498519,0.00209918390462976,0.0213103847601815,-0.00195763096223209,0.0731718020374109,11,"yes",6.86787343792374,0.583311069552057,98.512865242041,97.9415612734409,-0.00655207579323595,-0.00581979033640311,0.0455471851534947,-0.00477343847647173,-0.00435564171052547,0.0460461095700769,-0.0134433859891571,0.0749345555326127,6,"yes",-9.09831742380725,-0.0447928331467043,97.3179241168774,97.3615351068469
"44","wclust",-0.0185414690588791,-0.0171455694905491,0.0408165297058172,-0.00852740867182547,-0.00932466508441272,0.0227226964072575,-0.00805095122194542,0.0791989309770866,9,"no",1.33752750486723,-1.66666666666665,88.2555604012211,89.751417357174,6.60810864922812e-05,0.00918214248613358,0.0239692773010542,0.00293173031491432,0.011440296986128,0.0242232959998959,-0.014812833813489,0.109256129585487,5,"yes",-17.6230387796141,-1.40609895421392,97.854339293502,99.2498909725251,0.00125121451157922,0.00342228052756358,0.018472494796531,0.00494180999570973,0.00637349338767315,0.0217008903001348,-0.0127095437326953,0.0851933002698433,7,"no",3.31115549934595,2.08629464899812,97.0955080680331,95.1112080244222,-0.00785943257324352,-0.00737464212410255,0.033940033598179,0.0037873641652536,0.00180008097398826,0.0159682669380249,-0.0123674539165831,0.0786022691617556,6,"no",1.06488107269639,-4.77954628613246,90.7937200174444,95.3510684692543
"45","sclust",-0.0521239737737421,-0.0415075316054308,0.0888565116276113,-0.0108650615226012,-0.0107774709346426,0.0434078581057333,-0.0148553258591754,0.0608808728367806,10,"yes",11.9379098041568,1.66846071044135,65.9049280418666,64.8233754906236,-0.0335192373114078,-0.020782281519344,0.0600957393076119,-0.0333911663352776,-0.0203023698674409,0.0764410630034171,-0.0517725617858414,0.0953741390505413,3,"no",2.81980856097985,13.3663118972668,98.9446140427388,87.2786742259049,-0.0469883017460598,-0.0292492953561076,0.116876680696049,-0.0384682261962044,-0.0221577096168436,0.11788452032448,-0.0499564212815134,0.10138363491519,2,"no",-10.0473107045103,14.1264142732811,91.5002180549498,80.1744439598779,-0.0148622911299138,-0.0205795816347946,-0.0841975053384444,-0.000294300489500576,-0.00865289121621092,-0.0817529415183819,-0.02975129209667,0.075830037338007,4,"no",7.82502328848541,13.2066088301929,89.3458351504579,78.922808547754
"46","sregular",0.0155284685475222,0.0128353711117179,-0.0266845511536671,0.0159980128683367,0.0132691436086369,-0.025972634305675,0.000534873414506448,0.0814524056085808,8,"yes",1.03357692988487,0.233871679463415,99.0623637156563,98.8312254688181,0.0348277314380968,0.0276390371334582,-0.0839372535820923,0.0348475879281577,0.0276541420124765,-0.0839573495405427,-0.00530445074006321,0.0798238510426876,7,"no",2.48665374132587,0.00436185989705091,99.9869167030092,99.9825556040122,0.00952578437157833,0.00807639101347203,-0.00286020036120738,0.00958601257134262,0.00812777541191485,-0.00285345414415172,-0.00379427781021982,0.0817387275919441,7,"no",5.58725714271566,2.59257600859714,99.9215002180549,97.3964238988225,0.00329746930581622,0.00339917303891422,0.0233376216291824,0.00535009096100293,0.00529555005744849,0.0235421695677352,0.00044281566962534,0.101629935682357,4,"no",-21.871583586361,-2.31763086622564,95.948539031836,98.2250327082425
