dsample,RMSE_rand,MAE_rand,R2_rand,RMSE_surf,MAE_surf,R2_surf,RMSE_spatial,MAE_spatial,R2_spatial,RMSE_kndm,MAE_kndm,R2_kndm,RMSE_nndm,MAE_nndm,R2_nndm,time_kndm_mod,time_nndm_mod,time_kndm_alg,time_nndm_alg
random,0.0899267754000651,0.06522592857564491,0.8440170146256075,0.10276955399539002,0.0726702750982006,0.8198298658474018,0.1316607828203379,0.10629805684166962,0.6715663498801578,0.09150734227008785,0.06821926728783177,0.8401193393105314,0.08972709324585469,0.06650472174177258,0.8436964396498705,0.1470000000001619,0.5029999999999291,0.0060000000000854925,0.04599999999982174
wclust,0.07430475475406331,0.05319807586168248,0.8963285046468918,0.11302210169179447,0.07827777585259321,0.7690779122157594,0.12575150886001996,0.09762723434454763,0.7119640044491644,0.10347511635755556,0.07968133140603702,0.8026478876521791,0.09245933125253605,0.06880937965061518,0.8281735339778081,0.14299999999980173,0.47499999999990905,0.27300000000013824,0.07300000000009277
sclust,0.0624885680835661,0.04597781523043911,0.9116949784656614,0.1345812690202324,0.09670827440977439,0.6843732548901471,0.11966332952881299,0.09069391787188746,0.680785833181464,0.15741095549846149,0.1119956387201945,0.3179413534954313,0.1264193874481279,0.09142532552983612,0.5614235694815627,0.15499999999997272,0.4800000000000182,0.2739999999998872,0.26499999999987267
sregular,0.09730892834890775,0.0742727942904488,0.8253295255092531,0.08957303501162873,0.06857250220006933,0.8882962256360055,0.12436860108705794,0.10057764588059018,0.7042651045448023,0.10136779941109275,0.07975774554066128,0.8050622908676407,0.09943903928183644,0.0763082796183561,0.812895678079468,0.15000000000009095,0.5399999999999636,0.005999999999858119,0.04300000000012005
wregular,0.09410534298465127,0.07043089493088697,0.8547180576921557,0.09268931004931646,0.0724554472647117,0.8741699461899878,0.12734431905075522,0.09639469706698663,0.7305764624114145,0.10417758936212285,0.0780803528973716,0.8090855130032845,0.09953075095963415,0.07402219831718516,0.8291091770918316,0.1449999999999818,0.52800000000002,0.005999999999858119,0.04300000000012005
random,0.08969180177476803,0.06610970574217537,0.8457002961017884,0.10059586851870636,0.07449069070573286,0.8580759196488035,0.1292268963036246,0.09971236101662118,0.6681905533052847,0.09345819172016809,0.0681057822634404,0.8433577800023698,0.09448615147933176,0.07120415930700798,0.8309184593422705,0.14699999999993452,0.5570000000000164,0.0060000000000854925,0.04399999999986903
wclust,0.08248364607955723,0.05910430337646355,0.8893557372917298,0.10351123862855283,0.08114264272244838,0.8273180737627963,0.14547928822617245,0.11874858454737812,0.6744166071827808,0.11614623773043407,0.08608844304516912,0.7718458293447539,0.12095738307361231,0.0889500346230343,0.7354142249952214,0.14799999999991087,0.5,0.2680000000000291,0.11599999999998545
sclust,0.07002920429259649,0.05507612638050069,0.9140911733408419,0.11539127328895438,0.08510288907137081,0.7967231244389822,0.19948386149262412,0.1691835226411248,0.14550195779458996,0.15717920227212404,0.13290342143360526,0.4817141251786187,0.1445605471299513,0.11610009834632279,0.5594133440364557,0.14800000000013824,0.47199999999998,0.2699999999999818,0.17200000000002547
sregular,0.09490011107809176,0.07282874020090689,0.873125260802379,0.0798290242741183,0.06287643454004548,0.9125704382201073,0.13307620751595853,0.10299100333256125,0.7089984894313192,0.10291872880944035,0.07940741341178562,0.8465894602302062,0.09828955749013228,0.07550230732201152,0.8528254777257079,0.16000000000008185,0.5150000000001,0.0060000000000854925,0.04299999999989268
wregular,0.10262172184352507,0.07724793996845031,0.8364561541004157,0.08515900904870065,0.0660118464084359,0.9213047767612658,0.13888062750810548,0.1107710512528566,0.666353821613935,0.09913021710526954,0.07408913939286912,0.8432372690146676,0.09944425123875895,0.07547018162941291,0.8504402729505152,0.14899999999988722,0.5049999999998818,0.005999999999858119,0.0420000000001437
random,0.09333273208784681,0.07089464232430055,0.8320350435214018,0.0982839969137916,0.07551677591183432,0.8447514046678514,0.12281712884394315,0.09959373903523917,0.7161440217725336,0.09227018239250866,0.0681466372626985,0.8362722543181669,0.0960529834105743,0.07290626757340565,0.8278733949287416,0.15200000000004366,0.5130000000001473,0.0060000000000854925,0.04500000000007276
wclust,0.08540023800162796,0.0543984162386895,0.8452266140226419,0.1151912184643808,0.08129805016802323,0.7545969220113063,0.12926187733521668,0.09455433447489361,0.6525009080004486,0.101303702243146,0.06934514320835625,0.7839476494466602,0.10307444555990564,0.06838854380496623,0.7708364728367981,0.14599999999995816,0.5029999999999291,0.28500000000008185,0.07899999999995089
sclust,0.07108614744491189,0.049648347632847714,0.9087013459215736,0.1318330491872633,0.09742396657127425,0.7036196616949436,0.19625374453228267,0.13103233372135709,0.23612846705511376,0.1447228314610344,0.10249857582528767,0.6012660657151945,0.12473033585271195,0.08715654061118142,0.6850697017049131,0.15000000000009095,0.4700000000000273,0.27300000000013824,0.22100000000000364
sregular,0.10032835538290992,0.07516172180228126,0.8344287577926105,0.08940947537585875,0.06493772553475652,0.8792506956525677,0.12374279392878076,0.09756627952762507,0.7289531345418676,0.09863665081810197,0.07439381379692543,0.8474888603115971,0.09949356486117004,0.07464935869215944,0.840310382468606,0.14999999999986358,0.5069999999998345,0.0060000000000854925,0.041999999999916326
wregular,0.09167501614936324,0.07080650787883032,0.862375204921299,0.08794211360730479,0.06831619231281455,0.893110672035727,0.14171139958493736,0.10957286853723995,0.6468895224538093,0.09492866511254522,0.0731044647012399,0.8504543001396379,0.09290182500139467,0.0702735335258067,0.862837435363207,0.1610000000000582,0.5389999999999873,0.0060000000000854925,0.04299999999989268
random,0.08892787600425693,0.0640342878487085,0.8454631265884485,0.097543751337259,0.07115001842373064,0.855914178402913,0.13349183021055808,0.10425738633448879,0.6295670329872074,0.08822418780204232,0.06546767899305869,0.8563000826237818,0.09096372777038915,0.06549376535369703,0.8388102637163496,0.14800000000013824,0.5509999999999309,0.004999999999881766,0.044000000000096406
wclust,0.07901104017066694,0.05631514068046274,0.8938876211968804,0.11502850335459913,0.08436103612159263,0.7692244838275428,0.15769534429057838,0.12300037247734452,0.5965689525694844,0.1017670946019323,0.07707574527231355,0.812789054888908,0.09928817040906689,0.07183285621383848,0.8271415649824515,0.15000000000009095,0.5310000000001764,0.2739999999998872,0.07699999999999818
sclust,0.07872893251237427,0.048374927315028994,0.8822206027358032,0.1426008208224239,0.10241836035282825,0.6242022213068261,0.13733920984985495,0.09534468794852495,0.6234454859256003,0.1630334960393519,0.1023520008622234,0.4986556247326999,0.15367561570796934,0.09987098912148425,0.5381209642855944,0.1449999999999818,0.4339999999999691,0.27299999999991087,0.35200000000008913
sregular,0.09854117822940815,0.07491836543257667,0.8194876043866164,0.0930056527500127,0.0710224527593786,0.8610114158132348,0.13914303685633803,0.1092100203537291,0.603764904852108,0.1074888925643189,0.08032242523552066,0.7777115803807805,0.09820920973691412,0.07424666367135692,0.8214505652479565,0.15000000000009095,0.5009999999999764,0.0060000000000854925,0.041999999999916326
wregular,0.0889614735402104,0.06631193603256011,0.8834410873433352,0.0855807162811272,0.0660911554294855,0.891657481735993,0.14813081904838193,0.10749410994419269,0.6222248153178136,0.1010409589855897,0.0733197492968843,0.8376006787825117,0.09138006100650184,0.07037227271983294,0.8817815636065502,0.14400000000000546,0.4980000000000473,0.005999999999858119,0.04299999999989268
random,0.09120538507176011,0.06860949918717146,0.8583972273909207,0.09925450608513808,0.07519006311574335,0.8567007140367098,0.12314899935109214,0.09907622601183133,0.7068629655709402,0.0990879444404348,0.07180997131109859,0.836971656461861,0.09358094340787011,0.06812140592345345,0.8498318196692825,0.17099999999982174,0.5059999999998581,0.005999999999858119,0.04300000000012005
wclust,0.08614918213662968,0.06231170337423683,0.8496842330333609,0.10396192170253613,0.0785365653541051,0.8556962309919688,0.14273607212561837,0.11096120939336719,0.5809261160277169,0.10566522307052122,0.08121419858871648,0.760850904648163,0.1063956016170791,0.07641090330426893,0.7488687503126575,0.1470000000001619,0.5429999999998927,0.2719999999999345,0.06400000000007822
sclust,0.06310195187703367,0.0502118479845378,0.9428815690639022,0.11986316658334661,0.08894753949706391,0.7491971399403761,0.13880352871637808,0.10942909221203684,0.7125250662613906,0.14622098904864742,0.11069494489920331,0.7041875478718758,0.11842212540729849,0.08692071106800654,0.7804071596328677,0.14699999999993452,0.4680000000000746,0.2680000000000291,0.21400000000016917
sregular,0.09619109654015362,0.06835887991416097,0.838165277968376,0.09768302706727815,0.07374697340182318,0.8586843463492391,0.1233004078284896,0.09121181043088988,0.7023954080937479,0.08859171481863301,0.06411185475168002,0.8677055877785711,0.0857611828306486,0.06366150183106382,0.8778783690148033,0.14799999999991087,0.5139999999998963,0.0060000000000854925,0.04299999999989268
wregular,0.09908648729215142,0.07674614617849931,0.8525652575081477,0.09642275268000812,0.07229305251403001,0.8474518371943142,0.14727342349475345,0.11593944250116205,0.6650878895890407,0.10912317207315338,0.08504377586375687,0.8158383473008977,0.10274941509653196,0.07894790625436388,0.8399016666420159,0.1449999999999818,0.5230000000001382,0.0060000000000854925,0.04299999999989268
random,0.09490224434583762,0.07201436541899478,0.8566633351774254,0.08512958032048785,0.06427993993292783,0.8922623735268356,0.13256529749389534,0.1040983540102529,0.7038773297922792,0.09766242946741871,0.07272865561555296,0.8577936462176582,0.09729568578951762,0.07577516285401877,0.8533957940064654,0.14799999999991087,0.5090000000000146,0.27299999999991087,0.047000000000025466
wclust,0.08944473828798148,0.06616025073826012,0.859195960555779,0.10172392977752227,0.07721918890878518,0.8439954148109597,0.13933077881695347,0.10384053908549726,0.610411328903204,0.10749666519930608,0.08322738281060878,0.7890142889515684,0.10342713796965197,0.07808313551802053,0.8053481176834565,0.14699999999993452,0.5040000000001328,0.26900000000000546,0.06500000000005457
sclust,0.08077575231807595,0.05526009055411752,0.888628580818303,0.12812369926700845,0.0904399197781059,0.7157942184371774,0.1544223847765191,0.12012835815063369,0.537480872210261,0.1376646228286613,0.10538084020876017,0.6385207329900673,0.13781820214060111,0.09990753526197746,0.6328990231756527,0.14799999999991087,0.46900000000005093,0.27099999999995816,0.19299999999998363
sregular,0.10094998184253157,0.07561465709996874,0.8215310284028938,0.09014148364292172,0.06896309407790117,0.8789854387120198,0.11765586912630052,0.08716680218677682,0.7666882379533457,0.1039294850105356,0.0794064877640598,0.8079242960180385,0.09767305079360264,0.0734055022981401,0.8406167634124067,0.14799999999991087,0.5269999999998163,0.0060000000000854925,0.04300000000012005
wregular,0.09349054863662891,0.0684720935572085,0.8459125773205834,0.09373969024730522,0.06988405805825118,0.8611156360897706,0.12084128197094013,0.09549337020634485,0.7545901391954418,0.0960541689938097,0.07310580708708589,0.8396517560916076,0.09573673621722256,0.07087408934189067,0.8409317824919623,0.14699999999993452,0.5299999999999727,0.0060000000000854925,0.044000000000096406
random,0.09987204592331352,0.07508952707837024,0.8125902421313841,0.10139098302844822,0.07322068689946942,0.8381955768981607,0.11795858766743868,0.09389870680425318,0.7337881365671884,0.09581117979457583,0.07352121541606885,0.8277413540078792,0.09688183658805659,0.07410037834140162,0.8226714550367682,0.14400000000000546,0.5049999999998818,0.005000000000109139,0.06700000000000728
wclust,0.08518712732410562,0.06436469489490614,0.862673158316464,0.10448068553396896,0.08241814038433454,0.8251645229760115,0.13817593827259705,0.10482606879144905,0.5863947602503566,0.09032403354292719,0.06895088181775062,0.8568899915728061,0.10210403877888974,0.0762542103249828,0.8120231241395912,0.16300000000001091,0.5339999999998781,0.2720000000001619,0.07099999999991269
sclust,0.06849794759321774,0.05221777546671531,0.8999309040689148,0.14339615948197232,0.10948393135081333,0.7123958236352173,0.13741371228884527,0.10948160335697232,0.538646431566778,0.13008634102123798,0.09809292153102657,0.5755429143080445,0.09658705798629358,0.07345108555742849,0.7878519916493544,0.1449999999999818,0.5019999999999527,0.2680000000000291,0.13000000000010914
sregular,0.09814651003359082,0.077419570739429025,0.8232146472667586,0.09618664990991198,0.07255137399470919,0.8843712239929717,0.13432601363836372,0.10437872251153914,0.6183262475230328,0.0992304372086717,0.07947046136679416,0.8169781769780718,0.09643208775291523,0.07543418518474318,0.8309852145562501,0.1349999999999909,0.4860000000001037,0.005999999999858119,0.041999999999916326
wregular,0.09171872393670268,0.07103592854716564,0.8529094095055807,0.08650116073741063,0.06565160643328315,0.8980998201965521,0.12470583419203454,0.1020920703298848,0.6948887515481972,0.09435132101111532,0.07282065926558644,0.8435341669718931,0.09372849859691033,0.07160731009463933,0.8403672415465788,0.1449999999999818,0.51299999999992,0.0060000000000854925,0.04399999999986903
random,0.08517718601958015,0.06146613748793958,0.8573755539707859,0.09803848828305066,0.07165427128417787,0.8507545732614498,0.12314193735372615,0.10157922056903596,0.6877160814029786,0.085524955914091,0.06262670851663375,0.8542109407459526,0.09033371879354146,0.06697275243338198,0.8380607724385458,0.14899999999988722,0.5269999999998163,0.2739999999998872,0.04899999999997817
wclust,0.08915529838033562,0.06208915955069786,0.851127407027454,0.10449600454668016,0.08023321479781471,0.8237572775766336,0.20304710195477982,0.14249530617818237,0.152218356823164,0.10277895192566944,0.07400160247689114,0.8047449580924859,0.10580487174756104,0.07079301031837239,0.7753698745492469,0.14200000000005275,0.5040000000001328,0.27599999999983993,0.06500000000005457
sclust,0.06399559338473829,0.046153584796938436,0.9083622997659845,0.20103728029898046,0.1392654515760305,0.39372384168522273,0.1022197974281855,0.0792297453415875,0.7488524973267805,0.10397552622345531,0.08220718517381234,0.7405570377917156,0.10074935531311494,0.07217865017639627,0.7588988031620405,0.1449999999999818,0.46299999999996544,0.2719999999999345,0.25900000000001455
sregular,0.09801169941072328,0.07527734942883503,0.859883185960907,0.081949115248224,0.06411354809261344,0.9022477298221215,0.15375894528414627,0.10972162973306294,0.6007192373594924,0.09863711162275786,0.07668100563954774,0.8630440056268359,0.09521179953800675,0.07286499590338881,0.868000666921622,0.14699999999993452,0.5160000000000764,0.005999999999858119,0.0420000000001437
wregular,0.09827773439941719,0.06951759418442809,0.8249347600993718,0.09814284587393254,0.07293022054723342,0.8488554726730881,0.12766132527533436,0.09912584202053044,0.7527561529657677,0.09849060852291017,0.07300849635097345,0.821401742480514,0.0952086225115191,0.07042912745742207,0.8364329983991328,0.1449999999999818,0.5720000000001164,0.005999999999858119,0.04300000000012005
random,0.09467285815764272,0.06902868163550892,0.8546696791738392,0.08776227977837313,0.06796517950332719,0.885373542642733,0.14555710665902902,0.10366535726176576,0.6210211843278964,0.09316432524577857,0.06904058065290253,0.8621425519320379,0.09900866645396553,0.07229006591268504,0.8307954968181708,0.1470000000001619,0.5170000000000528,0.0060000000000854925,0.04399999999986903
