"","method","variate","design","number","RMSE","MEC"
"3042","intensity","AGB","clusterGapped",54,21.788165067633,0.844812912762847
"3043","intensity","AGB","clusterGapped",55,24.1352168971302,0.88422185667842
"3044","intensity","AGB","clusterGapped",56,24.2716189695104,0.860331911511423
"3045","intensity","AGB","clusterGapped",57,23.5939299428426,0.864013461203048
"3046","intensity","AGB","clusterGapped",58,22.4133469532776,0.848552269303859
"3047","intensity","AGB","clusterGapped",59,27.1715249337141,0.84835734172654
"3048","intensity","AGB","clusterGapped",60,24.610810672853,0.860685043530051
"3049","intensity","AGB","clusterGapped",61,20.0729031616441,0.849653966520487
"3050","intensity","AGB","clusterGapped",62,21.8840843719733,0.853730971935814
"3051","intensity","AGB","clusterGapped",63,24.6982827695067,0.868972548807264
"3052","intensity","AGB","clusterGapped",64,25.0147460978079,0.864413835688402
"3053","intensity","AGB","clusterGapped",65,25.1992553430363,0.849875871474944
"3054","intensity","AGB","clusterGapped",66,30.1024921652578,0.869325663296775
"3055","intensity","AGB","clusterGapped",67,22.7002600759494,0.850172462493454
"3056","intensity","AGB","clusterGapped",68,22.2183535518921,0.876258180371675
"3057","intensity","AGB","clusterGapped",69,24.9604757068031,0.851963840989193
"3058","intensity","AGB","clusterGapped",70,28.9746941228272,0.863856746027011
"3059","intensity","AGB","clusterGapped",71,23.887786696233,0.852798323128593
"3060","intensity","AGB","clusterGapped",72,20.4893059364618,0.856535862633794
"3061","intensity","AGB","clusterGapped",73,26.5269593032124,0.880021663643019
"3062","intensity","AGB","clusterGapped",74,28.1364691649544,0.857929951057335
"3063","intensity","AGB","clusterGapped",75,21.5057358728475,0.887747670719496
"3064","intensity","AGB","clusterGapped",76,24.0672291636824,0.860728201312606
"3065","intensity","AGB","clusterGapped",77,30.4021537498056,0.841492239509408
"3066","intensity","AGB","clusterGapped",78,25.4388524000904,0.866937721805147
"3067","intensity","AGB","clusterGapped",79,25.6486922904945,0.852697442224776
"3068","intensity","AGB","clusterGapped",80,30.1759070138019,0.876779301628736
"3069","intensity","AGB","clusterGapped",81,24.1697019669249,0.890321987830725
"3070","intensity","AGB","clusterGapped",82,28.9623378979576,0.884439644953682
"3071","intensity","AGB","clusterGapped",83,26.0813959770927,0.872612178154491
"3072","intensity","AGB","clusterGapped",84,23.0228368815348,0.858440981643278
"3073","intensity","AGB","clusterGapped",85,26.9664953169016,0.839987766153201
"3074","intensity","AGB","clusterGapped",86,26.2547095919768,0.84993808341722
"3075","intensity","AGB","clusterGapped",87,22.0032671951154,0.849763086981164
"3076","intensity","AGB","clusterGapped",88,26.3158378894087,0.853184249611357
"3077","intensity","AGB","clusterGapped",89,28.1347715952948,0.838160193056943
"3078","intensity","AGB","clusterGapped",90,24.8604402166811,0.862280997076385
"3079","intensity","AGB","clusterGapped",91,18.7824934503058,0.85576384055385
"3080","intensity","AGB","clusterGapped",92,22.2592387343218,0.794450062814636
"3081","intensity","AGB","clusterGapped",93,22.9492372593326,0.886209292692927
"3082","intensity","AGB","clusterGapped",94,22.689419867315,0.867915539314156
"3083","intensity","AGB","clusterGapped",95,30.3891875118166,0.836040879695911
"3084","intensity","AGB","clusterGapped",96,26.1163275432073,0.856163032220782
"3085","intensity","AGB","clusterGapped",97,26.2259424338416,0.840505070676158
"3086","intensity","AGB","clusterGapped",98,29.0462287193419,0.867209995708861
"3087","intensity","AGB","clusterGapped",99,23.9524224839853,0.878406665447205
"3088","intensity","AGB","clusterGapped",100,30.5322256966256,0.828954035284139
"3089","intensity","AGB","clusterMedium",1,26.6937892841381,0.836109397265464
"3090","intensity","AGB","clusterMedium",2,27.3140796694536,0.839802451474934
"3091","intensity","AGB","clusterMedium",3,28.4685732829835,0.832920710273013
"3092","intensity","AGB","clusterMedium",4,26.0494438672819,0.844160797370957
"3093","intensity","AGB","clusterMedium",5,28.2389472424668,0.826744851989262
"3094","intensity","AGB","clusterMedium",6,29.6548483472925,0.837619625812071
"3095","intensity","AGB","clusterMedium",7,28.6559942484221,0.829922049830459
"3096","intensity","AGB","clusterMedium",8,29.4436019483237,0.81724888062629
"3097","intensity","AGB","clusterMedium",9,29.3371720905537,0.796854548266835
"3098","intensity","AGB","clusterMedium",10,27.7998458490581,0.832399227198367
"3099","intensity","AGB","clusterMedium",11,25.0201389193272,0.849459382333183
"3100","intensity","AGB","clusterMedium",12,30.008181017743,0.818383415529239
"3101","intensity","AGB","clusterMedium",13,28.3382333287778,0.837249158981694
"3102","intensity","AGB","clusterMedium",14,28.1264872797259,0.835262826735622
"3103","intensity","AGB","clusterMedium",15,28.1848243316051,0.839442463678001
"3104","intensity","AGB","clusterMedium",16,29.1212149908318,0.810075110802521
"3105","intensity","AGB","clusterMedium",17,27.542436108173,0.808625850566963
"3106","intensity","AGB","clusterMedium",18,25.8379346177408,0.861387539863495
"3107","intensity","AGB","clusterMedium",19,31.1949571392239,0.812359998654924
"3108","intensity","AGB","clusterMedium",20,28.2587502007952,0.825028970899873
"3109","intensity","AGB","clusterMedium",21,25.9780272014151,0.867206461760826
"3110","intensity","AGB","clusterMedium",22,30.7582678681516,0.818905281917168
"3111","intensity","AGB","clusterMedium",23,27.7852732752385,0.833042835321643
"3112","intensity","AGB","clusterMedium",24,27.1923425891866,0.833396303510199
"3113","intensity","AGB","clusterMedium",25,29.7212824403891,0.81436304490873
"3114","intensity","AGB","clusterMedium",26,26.5090569381296,0.874215392332087
"3115","intensity","AGB","clusterMedium",27,27.9282531798104,0.839645162702884
"3116","intensity","AGB","clusterMedium",28,28.7835563324334,0.816629999235762
"3117","intensity","AGB","clusterMedium",29,29.1281635698046,0.823989915894183
"3118","intensity","AGB","clusterMedium",30,26.8664483117119,0.838989852336026
"3119","intensity","AGB","clusterMedium",31,26.4328851843737,0.821746034646114
"3120","intensity","AGB","clusterMedium",32,28.2138676344214,0.855213545360445
"3121","intensity","AGB","clusterMedium",33,31.0465708593344,0.804003304515459
"3122","intensity","AGB","clusterMedium",34,28.1792417844029,0.826041566695074
"3123","intensity","AGB","clusterMedium",35,27.6771540855522,0.84453808002014
"3124","intensity","AGB","clusterMedium",36,27.160885573399,0.843379017519475
"3125","intensity","AGB","clusterMedium",37,30.0445327686889,0.833326703916134
"3126","intensity","AGB","clusterMedium",38,28.6716450363042,0.831499300310835
"3127","intensity","AGB","clusterMedium",39,28.8100376761053,0.846887909484491
"3128","intensity","AGB","clusterMedium",40,28.7253471218657,0.816435646432368
"3129","intensity","AGB","clusterMedium",41,24.4852624176161,0.859376122813518
"3130","intensity","AGB","clusterMedium",42,30.6470027574694,0.813445232363347
"3131","intensity","AGB","clusterMedium",43,30.9765189916835,0.817191307277502
"3132","intensity","AGB","clusterMedium",44,31.2089162060055,0.819045236276034
"3133","intensity","AGB","clusterMedium",45,29.0223616962962,0.850723514078444
"3134","intensity","AGB","clusterMedium",46,28.754919413731,0.828608101047651
"3135","intensity","AGB","clusterMedium",47,26.7214336266897,0.819605065163002
"3136","intensity","AGB","clusterMedium",48,28.8384300932485,0.83035219595379
"3137","intensity","AGB","clusterMedium",49,28.1777280524067,0.848051104059136
"3138","intensity","AGB","clusterMedium",50,27.5265646078488,0.832520228249133
"3139","intensity","AGB","clusterMedium",51,29.0868153510426,0.818576550263717
"3140","intensity","AGB","clusterMedium",52,28.4529263957249,0.827837635421324
"3141","intensity","AGB","clusterMedium",53,27.8366633349088,0.836457140147608
"3142","intensity","AGB","clusterMedium",54,27.5988971708681,0.834770440509315
"3143","intensity","AGB","clusterMedium",55,27.7551961525174,0.840283459105164
"3144","intensity","AGB","clusterMedium",56,30.8354856998621,0.81658722727981
"3145","intensity","AGB","clusterMedium",57,26.0687099172847,0.846960483848307
"3146","intensity","AGB","clusterMedium",58,29.9042588381589,0.818449678683426
"3147","intensity","AGB","clusterMedium",59,29.3431940863901,0.818372234297973
"3148","intensity","AGB","clusterMedium",60,28.4182347994215,0.847412462038368
"3149","intensity","AGB","clusterMedium",61,28.4336025944339,0.82574643509168
"3150","intensity","AGB","clusterMedium",62,26.9856857791569,0.856682909359646
"3151","intensity","AGB","clusterMedium",63,29.3397415366319,0.83585366422641
"3152","intensity","AGB","clusterMedium",64,27.9732923106951,0.811802484516751
"3153","intensity","AGB","clusterMedium",65,29.8315120328431,0.813061476991127
"3154","intensity","AGB","clusterMedium",66,26.860544819612,0.824141514738099
"3155","intensity","AGB","clusterMedium",67,29.3711452741426,0.809771132551027
"3156","intensity","AGB","clusterMedium",68,28.404183747716,0.821533639186782
"3157","intensity","AGB","clusterMedium",69,29.09855851737,0.841308679975285
"3158","intensity","AGB","clusterMedium",70,30.2535262395654,0.814242924842809
"3159","intensity","AGB","clusterMedium",71,27.1372792119239,0.846622838533324
"3160","intensity","AGB","clusterMedium",72,27.8930739393462,0.84190035323765
"3161","intensity","AGB","clusterMedium",73,27.9481668396913,0.847988405230432
"3162","intensity","AGB","clusterMedium",74,28.5804704607368,0.840994967672281
"3163","intensity","AGB","clusterMedium",75,28.2016593232849,0.828923861302441
"3164","intensity","AGB","clusterMedium",76,28.7616636719714,0.826045376172778
"3165","intensity","AGB","clusterMedium",77,27.0696375789396,0.843166680264273
"3166","intensity","AGB","clusterMedium",78,29.8514759552124,0.82620897461115
"3167","intensity","AGB","clusterMedium",79,28.0362545837422,0.8356043402723
"3168","intensity","AGB","clusterMedium",80,29.5670001751712,0.819797523533894
"3169","intensity","AGB","clusterMedium",81,29.7912411740316,0.805527759250569
"3170","intensity","AGB","clusterMedium",82,30.3077883943831,0.821898521849427
"3171","intensity","AGB","clusterMedium",83,28.2685275309291,0.84527772131634
"3172","intensity","AGB","clusterMedium",84,26.9786597008884,0.856594950532441
"3173","intensity","AGB","clusterMedium",85,29.7600848117246,0.812326500211304
"3174","intensity","AGB","clusterMedium",86,28.2592272831348,0.832944227871613
"3175","intensity","AGB","clusterMedium",87,28.3147554645209,0.836401712702021
"3176","intensity","AGB","clusterMedium",88,26.1127130449639,0.867053084185929
"3177","intensity","AGB","clusterMedium",89,27.5827141725875,0.856252737926498
"3178","intensity","AGB","clusterMedium",90,28.8202146700657,0.844146203969534
"3179","intensity","AGB","clusterMedium",91,29.504985979781,0.823498087965059
"3180","intensity","AGB","clusterMedium",92,27.5872626132215,0.839694426937028
"3181","intensity","AGB","clusterMedium",93,28.1356505080615,0.840167347179519
"3182","intensity","AGB","clusterMedium",94,27.7092482923645,0.824293307482628
"3183","intensity","AGB","clusterMedium",95,29.8512772500732,0.816708717403543
"3184","intensity","AGB","clusterMedium",96,26.6944079232534,0.833425204884075
"3185","intensity","AGB","clusterMedium",97,30.222317969797,0.821532545405483
"3186","intensity","AGB","clusterMedium",98,29.0965799025966,0.829427944243322
"3187","intensity","AGB","clusterMedium",99,28.9255821721107,0.833945794997544
"3188","intensity","AGB","clusterMedium",100,31.7026916023601,0.812062034439545
"3189","intensity","AGB","clusterStrong",1,23.9018816528694,0.816901038061164
"3190","intensity","AGB","clusterStrong",2,30.8672139467649,0.84186954903698
"3191","intensity","AGB","clusterStrong",3,27.7866120506871,0.815841292600049
"3192","intensity","AGB","clusterStrong",4,23.4551148607477,0.849256684586429
"3193","intensity","AGB","clusterStrong",5,25.1811912959738,0.843035885670245
"3194","intensity","AGB","clusterStrong",6,25.8804867505747,0.865382873579629
"3195","intensity","AGB","clusterStrong",7,26.1697833747423,0.879270202627625
"3196","intensity","AGB","clusterStrong",8,27.9147514862571,0.856635484723137
"3197","intensity","AGB","clusterStrong",9,30.5826317543445,0.843315733118823
"3198","intensity","AGB","clusterStrong",10,26.5378281136931,0.836919842689579
"3199","intensity","AGB","clusterStrong",11,27.5978789348993,0.853142950777327
"3200","intensity","AGB","clusterStrong",12,23.4757243562937,0.848339547284705
"3201","intensity","AGB","clusterStrong",13,31.055455393169,0.870932448300143
"3202","intensity","AGB","clusterStrong",14,28.9311080891687,0.864666081844944
"3203","intensity","AGB","clusterStrong",15,24.8531373366726,0.817318732474939
"3204","intensity","AGB","clusterStrong",16,27.3689966967622,0.868648361562397
"3205","intensity","AGB","clusterStrong",17,26.5210173455748,0.839294806395764
"3206","intensity","AGB","clusterStrong",18,27.5550688551495,0.854810528036048
"3207","intensity","AGB","clusterStrong",19,24.1816758993086,0.869955505532139
"3208","intensity","AGB","clusterStrong",20,26.6880141828298,0.794384045653265
"3209","intensity","AGB","clusterStrong",21,26.4202672302323,0.831229551889651
"3210","intensity","AGB","clusterStrong",22,27.4941657142072,0.827200847212481
"3211","intensity","AGB","clusterStrong",23,30.3259104896599,0.850392844850921
"3212","intensity","AGB","clusterStrong",24,30.1572390316265,0.830765645048856
"3213","intensity","AGB","clusterStrong",25,30.2881461165317,0.828821435900733
"3214","intensity","AGB","clusterStrong",26,35.5098110131729,0.825153823142268
"3215","intensity","AGB","clusterStrong",27,27.8675158282144,0.81539752005176
"3216","intensity","AGB","clusterStrong",28,20.5390200109562,0.896176230367138
"3217","intensity","AGB","clusterStrong",29,29.5004758093028,0.865360792940264
"3218","intensity","AGB","clusterStrong",30,30.5837855721789,0.84899620755959
"3219","intensity","AGB","clusterStrong",31,30.1652689827206,0.8693857175157
"3220","intensity","AGB","clusterStrong",32,29.1735838455697,0.846600100584958
"3221","intensity","AGB","clusterStrong",33,29.3915178075425,0.8353452002012
"3222","intensity","AGB","clusterStrong",34,31.1499384133009,0.817343054501428
"3223","intensity","AGB","clusterStrong",35,28.3844573650272,0.818876269709084
"3224","intensity","AGB","clusterStrong",36,28.0996327618855,0.829442689042609
"3225","intensity","AGB","clusterStrong",37,22.2516851844046,0.905602053264736
"3226","intensity","AGB","clusterStrong",38,32.0741741380573,0.815194770417692
"3227","intensity","AGB","clusterStrong",39,31.0787999541158,0.833777009459961
"3228","intensity","AGB","clusterStrong",40,26.4930153990516,0.865835464389903
"3229","intensity","AGB","clusterStrong",41,27.7102726034596,0.789456648015019
"3230","intensity","AGB","clusterStrong",42,31.5258517597697,0.82821437969308
"3231","intensity","AGB","clusterStrong",43,22.844592716579,0.844881500463675
"3232","intensity","AGB","clusterStrong",44,29.2770498871935,0.858503506371265
"3233","intensity","AGB","clusterStrong",45,27.046616212836,0.834635450719865
"3234","intensity","AGB","clusterStrong",46,29.4346571875136,0.866600044657754
"3235","intensity","AGB","clusterStrong",47,28.8402181145906,0.84170863027422
"3236","intensity","AGB","clusterStrong",48,29.7541369840621,0.857880143400954
"3237","intensity","AGB","clusterStrong",49,24.0442651095035,0.855481104028802
"3238","intensity","AGB","clusterStrong",50,31.0929886222898,0.837261631511714
"3239","intensity","AGB","clusterStrong",51,29.232520384045,0.826817261147519
"3240","intensity","AGB","clusterStrong",52,23.0740549424606,0.868794189221725
"3241","intensity","AGB","clusterStrong",53,23.8899881946672,0.887473183434775
"3242","intensity","AGB","clusterStrong",54,29.6322426733593,0.817256309517386
"3243","intensity","AGB","clusterStrong",55,28.7817162769606,0.814507065428638
"3244","intensity","AGB","clusterStrong",56,29.3820418443686,0.781659228078577
"3245","intensity","AGB","clusterStrong",57,28.7922478993278,0.86730409448304
"3246","intensity","AGB","clusterStrong",58,25.1415040881003,0.852870948588317
"3247","intensity","AGB","clusterStrong",59,32.4988686908747,0.831036285992091
"3248","intensity","AGB","clusterStrong",60,24.2959078813785,0.817927415616956
"3249","intensity","AGB","clusterStrong",61,29.1884270992594,0.841189428220019
"3250","intensity","AGB","clusterStrong",62,26.5396378666703,0.867256498222629
"3251","intensity","AGB","clusterStrong",63,32.2820122287444,0.84556116024647
"3252","intensity","AGB","clusterStrong",64,30.0411170884137,0.879513370321359
"3253","intensity","AGB","clusterStrong",65,23.653151031385,0.891252945935832
"3254","intensity","AGB","clusterStrong",66,31.176386153636,0.847900869175135
"3255","intensity","AGB","clusterStrong",67,28.5656160166777,0.814550086551159
"3256","intensity","AGB","clusterStrong",68,24.5951780354258,0.874997509326483
"3257","intensity","AGB","clusterStrong",69,33.8469644863995,0.837096149604681
"3258","intensity","AGB","clusterStrong",70,30.7590921354676,0.835960687903967
"3259","intensity","AGB","clusterStrong",71,29.9298849008575,0.812961024528525
"3260","intensity","AGB","clusterStrong",72,23.3739825249317,0.841671828923055
"3261","intensity","AGB","clusterStrong",73,28.6324444443444,0.832481765149966
"3262","intensity","AGB","clusterStrong",74,24.9654828096066,0.817236456804956
"3263","intensity","AGB","clusterStrong",75,26.2861458777324,0.867459863029268
"3264","intensity","AGB","clusterStrong",76,30.6750305988706,0.826796785192806
